File,Path,Size,Modified Time,Access Time,Created Time,Owner,Group,Mode
f14628560.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14628560.mp4,32016681,Sun Apr 14 13:02:21 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:21 2019,1000,1000,33188
f14430272.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430272.java,2048,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430198.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430198.txt,452,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430258.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430258.txt,79,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430298.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430298.txt,37,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430196.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430196.txt,276,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430242.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430242.txt,69,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430264.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430264.java,1874,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430130.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430130.txt,736,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14429928.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14429928.java,26534,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430216.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430216.txt,248,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430176.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430176.java,525,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430576.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430576.java,21155,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430168.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430168.txt,29,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14990736.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14990736.mp4,43512440,Sun Apr 14 13:02:34 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:34 2019,1000,1000,33188
f14430226.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430226.txt,74,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430236.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430236.java,2599,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14431048.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14431048.mp4,35825524,Sun Apr 14 13:02:15 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:15 2019,1000,1000,33188
f14430282.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430282.java,2419,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430306.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430306.java,1209,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430214.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430214.txt,371,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430296.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430296.txt,439,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14691096.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14691096.mp4,29495854,Sun Apr 14 13:02:26 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:26 2019,1000,1000,33188
f14430244.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430244.txt,150,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430194.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430194.txt,180,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430192.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430192.java,347,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430624.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430624.java,15100,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430744.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430744.java,20192,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430304.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430304.java,777,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430148.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430148.txt,965,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14429984.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14429984.txt,29987,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14501024.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14501024.mp4,29833420,Sun Apr 14 13:02:16 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:16 2019,1000,1000,33188
f14430302.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430302.java,352,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430164.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430164.txt,1085,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430704.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430704.java,17108,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430190.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430190.java,140,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430320.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430320.java,3495,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430184.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430184.java,97,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430172.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430172.txt,40,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430292.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430292.txt,1459,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430132.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430132.txt,200,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430250.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430250.txt,3330,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430222.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430222.txt,505,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430392.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430392.java,24336,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430218.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430218.txt,287,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430310.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430310.java,1096,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14429816_sortedCollections.zip,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14429816_sortedCollections.zip,26251,Tue Mar 15 16:19:42 2016,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430246.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430246.txt,398,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430188.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430188.java,745,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430552.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430552.txt,8893,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430248.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430248.txt,603,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430330.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430330.txt,716,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430336.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430336.txt,25726,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430784.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430784.java,15764,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430126.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430126.java,355,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430128.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430128.java,438,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430200.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430200.txt,3498,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430290.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430290.txt,140,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430936.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430936.java,12896,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430186.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430186.java,772,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430170.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430170.txt,611,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430208.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430208.txt,2025,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f15075728.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f15075728.mp4,36396615,Sun Apr 14 13:02:34 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:34 2019,1000,1000,33188
f14430174.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430174.txt,845,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430224.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430224.txt,53,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430332.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430332.txt,385,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430328.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430328.txt,323,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14748712.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14748712.mp4,42896309,Sun Apr 14 13:02:32 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:32 2019,1000,1000,33188
f14430160.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430160.txt,680,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14430152.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14430152.txt,1315,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14429880.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14429880.java,24443,Sun Apr 14 13:02:14 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f14832496.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.7/f14832496.mp4,39004824,Sun Apr 14 13:02:33 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:02:33 2019,1000,1000,33188
f0304876.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0304876.txt,161,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0237098.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0237098.txt,5049,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0238438.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0238438.txt,3876,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:12 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0238818.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0238818.txt,8202,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0099432.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0099432.txt,2437,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0240160.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0240160.java,3418,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0242008.elf,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0242008.elf,16384,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0241452.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0241452.txt,10269,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0242600.db,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0242600.db,1007616,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0099424.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0099424.txt,1154,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0241344.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0241344.txt,2762,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0236732.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0236732.txt,7750,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
report.xml,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/report.xml,960559,Sun Apr 14 13:02:35 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0237744.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0237744.txt,9373,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0089774.png,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0089774.png,2304,Sun Apr 14 13:00:19 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0240718.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0240718.txt,4048,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0238704.elf,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0238704.elf,24576,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0304926.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0304926.txt,581,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0240562.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0240562.txt,3072,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0099470.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0099470.txt,1407,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0236118.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0236118.txt,3392,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0237700.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0237700.txt,4738,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0236158.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0236158.txt,3709,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0238008.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0238008.txt,1196,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0097810.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0097810.txt,598,Sun Apr 14 13:00:19 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0223424.h,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0223424.h,4096,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0238448.elf,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0238448.elf,20480,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0099462.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0099462.txt,688,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0237484.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0237484.txt,31945,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0242584.db,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0242584.db,8192,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0241056.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0241056.java,1772,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0240526.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0240526.txt,3425,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0237986.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0237986.txt,4579,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0241708.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0241708.txt,14276,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0236270.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0236270.txt,4852,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0099360.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0099360.txt,1355,Sun Apr 14 13:00:19 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0241698.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0241698.txt,4274,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0223482.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0223482.txt,3072,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0241320.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0241320.java,6421,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0097844.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0097844.txt,866,Sun Apr 14 13:00:19 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0236280.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0236280.txt,3024,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0240630.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0240630.txt,4687,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0236104.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0236104.java,3663,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0097764.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0097764.txt,148,Sun Apr 14 13:00:19 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0097786.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0097786.txt,710,Sun Apr 14 13:00:19 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0239504.elf,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0239504.elf,20480,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0236048.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0236048.java,2850,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
f0097832.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.1/f0097832.txt,282,Sun Apr 14 13:00:19 2019,Sun Apr 14 13:12:13 2019,Sun Apr 14 13:09:24 2019,1000,1000,33188
